order_id,customer_id,product_id,customer_name,city,state,zip_code,order_status,required_date,shipped_date,quantity,total_amount,store_name,staff_name,product_name,model_year,category_name,brand_name
82,1223,11,"Bronwyn Vargas","New Windsor",NY,12553,4,2016-02-21,2016-02-20,2,3361.78,"Baldwin Bikes","Marcelene Boyer","Surly Straggler 650b - 2016",2016,"Cyclocross Bicycles",Surly
84,317,23,"Christia Wilkins",Woodside,NY,11377,4,2016-02-22,2016-02-21,2,599.91,"Baldwin Bikes","Venita Daniel","Electra Girl's Hawaii 1 (20-inch) - 2015/2016",2016,"Children Bicycles",Electra
84,317,15,"Christia Wilkins",Woodside,NY,11377,4,2016-02-22,2016-02-21,2,1059.91,"Baldwin Bikes","Venita Daniel","Electra Moto 1 - 2016",2016,"Cruisers Bicycles",Electra
85,1174,4,"Aaron Knapp",Yonkers,NY,10701,4,2016-02-23,2016-02-21,2,5799.93,"Baldwin Bikes","Venita Daniel","Trek Fuel EX 8 29 - 2016",2016,"Mountain Bikes",Trek
85,1174,18,"Aaron Knapp",Yonkers,NY,10701,4,2016-02-23,2016-02-21,1,448.93,"Baldwin Bikes","Venita Daniel","Pure Cycles Western 3-Speed - Women's - 2015/2016",2016,"Cruisers Bicycles","Pure Cycles"
86,276,9,"Lavette Wright",Ronkonkoma,NY,11779,4,2016-02-22,2016-02-23,2,5999.88,"Baldwin Bikes","Venita Daniel","Trek Conduit+ - 2016",2016,"Electric Bikes",Trek
86,276,23,"Lavette Wright",Ronkonkoma,NY,11779,4,2016-02-22,2016-02-23,2,599.91,"Baldwin Bikes","Venita Daniel","Electra Girl's Hawaii 1 (20-inch) - 2015/2016",2016,"Children Bicycles",Electra
86,276,21,"Lavette Wright",Ronkonkoma,NY,11779,4,2016-02-22,2016-02-23,2,539.78,"Baldwin Bikes","Venita Daniel","Electra Cruiser 1 (24-Inch) - 2016",2016,"Children Bicycles",Electra
86,276,15,"Lavette Wright",Ronkonkoma,NY,11779,4,2016-02-22,2016-02-23,1,529.89,"Baldwin Bikes","Venita Daniel","Electra Moto 1 - 2016",2016,"Cruisers Bicycles",Electra
87,516,20,"Rosa Kinney",Brooklyn,NY,11201,4,2016-02-22,2016-02-23,2,1199.78,"Baldwin Bikes","Marcelene Boyer","Electra Townie Original 7D EQ - Women's - 2016",2016,"Cruisers Bicycles",Electra
87,516,23,"Rosa Kinney",Brooklyn,NY,11201,4,2016-02-22,2016-02-23,2,599.88,"Baldwin Bikes","Marcelene Boyer","Electra Girl's Hawaii 1 (20-inch) - 2015/2016",2016,"Children Bicycles",Electra
88,1069,10,"Rodolfo Buck",Shirley,NY,11967,4,2016-02-22,2016-02-23,1,1548.93,"Baldwin Bikes","Marcelene Boyer","Surly Straggler - 2016",2016,"Cyclocross Bicycles",Surly
88,1069,8,"Rodolfo Buck",Shirley,NY,11967,4,2016-02-22,2016-02-23,2,3599.88,"Baldwin Bikes","Marcelene Boyer","Trek Remedy 29 Carbon Frameset - 2016",2016,"Mountain Bikes",Trek
88,1069,7,"Rodolfo Buck",Shirley,NY,11967,4,2016-02-22,2016-02-23,1,3999.89,"Baldwin Bikes","Marcelene Boyer","Trek Slash 8 27.5 - 2016",2016,"Mountain Bikes",Trek
90,414,3,"Romaine Haley",Ithaca,NY,14850,4,2016-02-25,2016-02-24,1,999.89,"Baldwin Bikes","Venita Daniel","Surly Wednesday Frameset - 2016",2016,"Mountain Bikes",Surly
90,414,6,"Romaine Haley",Ithaca,NY,14850,4,2016-02-25,2016-02-24,1,469.92,"Baldwin Bikes","Venita Daniel","Surly Ice Cream Truck Frameset - 2016",2016,"Mountain Bikes",Surly
92,1309,8,"Kimberli Cline",Centereach,NY,11720,4,2016-02-28,2016-02-28,1,1799.89,"Baldwin Bikes","Venita Daniel","Trek Remedy 29 Carbon Frameset - 2016",2016,"Mountain Bikes",Trek
95,218,10,"Casey Gill","Port Washington",NY,11050,4,2016-02-29,2016-02-28,2,3097.80,"Baldwin Bikes","Venita Daniel","Surly Straggler - 2016",2016,"Cyclocross Bicycles",Surly
95,218,19,"Casey Gill","Port Washington",NY,11050,4,2016-02-29,2016-02-28,1,448.90,"Baldwin Bikes","Venita Daniel","Pure Cycles William 3-Speed - 2016",2016,"Cruisers Bicycles","Pure Cycles"
95,218,8,"Casey Gill","Port Washington",NY,11050,4,2016-02-29,2016-02-28,2,3599.78,"Baldwin Bikes","Venita Daniel","Trek Remedy 29 Carbon Frameset - 2016",2016,"Mountain Bikes",Trek
95,218,20,"Casey Gill","Port Washington",NY,11050,4,2016-02-29,2016-02-28,2,1199.93,"Baldwin Bikes","Venita Daniel","Electra Townie Original 7D EQ - Women's - 2016",2016,"Cruisers Bicycles",Electra
96,1094,26,"Keitha Black",Lindenhurst,NY,11757,4,2016-02-29,2016-02-28,1,599.89,"Baldwin Bikes","Venita Daniel","Electra Townie Original 7D EQ - 2016",2016,"Comfort Bicycles",Electra
96,1094,23,"Keitha Black",Lindenhurst,NY,11757,4,2016-02-29,2016-02-28,1,299.94,"Baldwin Bikes","Venita Daniel","Electra Girl's Hawaii 1 (20-inch) - 2015/2016",2016,"Children Bicycles",Electra
97,204,20,"Alpha King","Rockville Centre",NY,11570,4,2016-02-29,2016-03-01,2,1199.78,"Baldwin Bikes","Venita Daniel","Electra Townie Original 7D EQ - Women's - 2016",2016,"Cruisers Bicycles",Electra
97,204,6,"Alpha King","Rockville Centre",NY,11570,4,2016-02-29,2016-03-01,2,939.78,"Baldwin Bikes","Venita Daniel","Surly Ice Cream Truck Frameset - 2016",2016,"Mountain Bikes",Surly
97,204,19,"Alpha King","Rockville Centre",NY,11570,4,2016-02-29,2016-03-01,1,448.90,"Baldwin Bikes","Venita Daniel","Pure Cycles William 3-Speed - 2016",2016,"Cruisers Bicycles","Pure Cycles"
98,1194,19,"Leticia Snyder",Pittsford,NY,14534,4,2016-02-29,2016-02-29,1,448.93,"Baldwin Bikes","Marcelene Boyer","Pure Cycles William 3-Speed - 2016",2016,"Cruisers Bicycles","Pure Cycles"
98,1194,21,"Leticia Snyder",Pittsford,NY,14534,4,2016-02-29,2016-02-29,1,269.89,"Baldwin Bikes","Marcelene Boyer","Electra Cruiser 1 (24-Inch) - 2016",2016,"Children Bicycles",Electra
98,1194,22,"Leticia Snyder",Pittsford,NY,14534,4,2016-02-29,2016-02-29,2,539.78,"Baldwin Bikes","Marcelene Boyer","Electra Girl's Hawaii 1 (16-inch) - 2015/2016",2016,"Children Bicycles",Electra
100,1237,12,"Luke Kramer",Bethpage,NY,11714,4,2016-03-04,2016-03-03,2,1099.93,"Baldwin Bikes","Venita Daniel","Electra Townie Original 21D - 2016",2016,"Cruisers Bicycles",Electra
100,1237,11,"Luke Kramer",Bethpage,NY,11714,4,2016-03-04,2016-03-03,2,3361.88,"Baldwin Bikes","Venita Daniel","Surly Straggler 650b - 2016",2016,"Cyclocross Bicycles",Surly
100,1237,7,"Luke Kramer",Bethpage,NY,11714,4,2016-03-04,2016-03-03,2,7999.78,"Baldwin Bikes","Venita Daniel","Trek Slash 8 27.5 - 2016",2016,"Mountain Bikes",Trek
100,1237,16,"Luke Kramer",Bethpage,NY,11714,4,2016-03-04,2016-03-03,2,1199.78,"Baldwin Bikes","Venita Daniel","Electra Townie Original 7D EQ - 2016",2016,"Cruisers Bicycles",Electra
100,1237,24,"Luke Kramer",Bethpage,NY,11714,4,2016-03-04,2016-03-03,2,1099.88,"Baldwin Bikes","Venita Daniel","Electra Townie Original 21D - 2016",2016,"Comfort Bicycles",Electra
102,336,15,"Trisha Johnson",Lancaster,NY,14086,4,2016-03-05,2016-03-03,1,529.94,"Baldwin Bikes","Venita Daniel","Electra Moto 1 - 2016",2016,"Cruisers Bicycles",Electra
102,336,22,"Trisha Johnson",Lancaster,NY,14086,4,2016-03-05,2016-03-03,1,269.92,"Baldwin Bikes","Venita Daniel","Electra Girl's Hawaii 1 (16-inch) - 2015/2016",2016,"Children Bicycles",Electra
104,7,19,"Latasha Hays",Buffalo,NY,14215,4,2016-03-05,2016-03-05,2,897.90,"Baldwin Bikes","Venita Daniel","Pure Cycles William 3-Speed - 2016",2016,"Cruisers Bicycles","Pure Cycles"
104,7,26,"Latasha Hays",Buffalo,NY,14215,4,2016-03-05,2016-03-05,1,599.94,"Baldwin Bikes","Venita Daniel","Electra Townie Original 7D EQ - 2016",2016,"Comfort Bicycles",Electra
105,306,11,"Vikki Erickson",Kingston,NY,12401,4,2016-03-05,2016-03-04,2,3361.78,"Baldwin Bikes","Venita Daniel","Surly Straggler 650b - 2016",2016,"Cyclocross Bicycles",Surly
105,306,3,"Vikki Erickson",Kingston,NY,12401,4,2016-03-05,2016-03-04,1,999.94,"Baldwin Bikes","Venita Daniel","Surly Wednesday Frameset - 2016",2016,"Mountain Bikes",Surly
105,306,9,"Vikki Erickson",Kingston,NY,12401,4,2016-03-05,2016-03-04,1,2999.94,"Baldwin Bikes","Venita Daniel","Trek Conduit+ - 2016",2016,"Electric Bikes",Trek
108,12,11,"Robby Sykes",Hempstead,NY,11550,4,2016-03-09,2016-03-07,1,1680.89,"Baldwin Bikes","Marcelene Boyer","Surly Straggler 650b - 2016",2016,"Cyclocross Bicycles",Surly
108,12,22,"Robby Sykes",Hempstead,NY,11550,4,2016-03-09,2016-03-07,2,539.91,"Baldwin Bikes","Marcelene Boyer","Electra Girl's Hawaii 1 (16-inch) - 2015/2016",2016,"Children Bicycles",Electra
108,12,16,"Robby Sykes",Hempstead,NY,11550,4,2016-03-09,2016-03-07,2,1199.93,"Baldwin Bikes","Marcelene Boyer","Electra Townie Original 7D EQ - 2016",2016,"Cruisers Bicycles",Electra
109,1255,22,"Ben Stone",Ithaca,NY,14850,4,2016-03-09,2016-03-09,2,539.88,"Baldwin Bikes","Marcelene Boyer","Electra Girl's Hawaii 1 (16-inch) - 2015/2016",2016,"Children Bicycles",Electra
109,1255,6,"Ben Stone",Ithaca,NY,14850,4,2016-03-09,2016-03-09,1,469.92,"Baldwin Bikes","Marcelene Boyer","Surly Ice Cream Truck Frameset - 2016",2016,"Mountain Bikes",Surly
111,630,14,"Zulema Browning",Amsterdam,NY,12010,4,2016-03-10,2016-03-10,1,269.89,"Baldwin Bikes","Marcelene Boyer","Electra Girl's Hawaii 1 (16-inch) - 2015/2016",2016,"Cruisers Bicycles",Electra
111,630,12,"Zulema Browning",Amsterdam,NY,12010,4,2016-03-10,2016-03-10,2,1099.91,"Baldwin Bikes","Marcelene Boyer","Electra Townie Original 21D - 2016",2016,"Cruisers Bicycles",Electra
112,469,23,"Micki Rutledge","Richmond Hill",NY,11418,4,2016-03-11,2016-03-10,2,599.78,"Baldwin Bikes","Marcelene Boyer","Electra Girl's Hawaii 1 (20-inch) - 2015/2016",2016,"Children Bicycles",Electra
112,469,25,"Micki Rutledge","Richmond Hill",NY,11418,4,2016-03-11,2016-03-10,2,999.91,"Baldwin Bikes","Marcelene Boyer","Electra Townie Original 7D - 2015/2016",2016,"Comfort Bicycles",Electra
112,469,24,"Micki Rutledge","Richmond Hill",NY,11418,4,2016-03-11,2016-03-10,2,1099.93,"Baldwin Bikes","Marcelene Boyer","Electra Townie Original 21D - 2016",2016,"Comfort Bicycles",Electra
112,469,5,"Micki Rutledge","Richmond Hill",NY,11418,4,2016-03-11,2016-03-10,1,1320.79,"Baldwin Bikes","Marcelene Boyer","Heller Shagamaw Frame - 2016",2016,"Mountain Bikes",Heller
113,1078,12,"Theresia Barron","Forest Hills",NY,11375,4,2016-03-11,2016-03-11,2,1099.91,"Baldwin Bikes","Marcelene Boyer","Electra Townie Original 21D - 2016",2016,"Cruisers Bicycles",Electra
113,1078,24,"Theresia Barron","Forest Hills",NY,11375,4,2016-03-11,2016-03-11,2,1099.88,"Baldwin Bikes","Marcelene Boyer","Electra Townie Original 21D - 2016",2016,"Comfort Bicycles",Electra
113,1078,6,"Theresia Barron","Forest Hills",NY,11375,4,2016-03-11,2016-03-11,1,469.92,"Baldwin Bikes","Marcelene Boyer","Surly Ice Cream Truck Frameset - 2016",2016,"Mountain Bikes",Surly
113,1078,23,"Theresia Barron","Forest Hills",NY,11375,4,2016-03-11,2016-03-11,1,299.79,"Baldwin Bikes","Marcelene Boyer","Electra Girl's Hawaii 1 (20-inch) - 2015/2016",2016,"Children Bicycles",Electra
113,1078,5,"Theresia Barron","Forest Hills",NY,11375,4,2016-03-11,2016-03-11,2,2641.78,"Baldwin Bikes","Marcelene Boyer","Heller Shagamaw Frame - 2016",2016,"Mountain Bikes",Heller
114,1431,12,"Mark Benton","East Elmhurst",NY,11369,4,2016-03-10,2016-03-11,1,549.94,"Baldwin Bikes","Venita Daniel","Electra Townie Original 21D - 2016",2016,"Cruisers Bicycles",Electra
114,1431,13,"Mark Benton","East Elmhurst",NY,11369,4,2016-03-10,2016-03-11,2,539.88,"Baldwin Bikes","Venita Daniel","Electra Cruiser 1 (24-Inch) - 2016",2016,"Cruisers Bicycles",Electra
115,1369,22,"Starr Schneider",Shirley,NY,11967,4,2016-03-11,2016-03-11,1,269.79,"Baldwin Bikes","Venita Daniel","Electra Girl's Hawaii 1 (16-inch) - 2015/2016",2016,"Children Bicycles",Electra
115,1369,19,"Starr Schneider",Shirley,NY,11967,4,2016-03-11,2016-03-11,1,448.90,"Baldwin Bikes","Venita Daniel","Pure Cycles William 3-Speed - 2016",2016,"Cruisers Bicycles","Pure Cycles"
116,471,26,"Burma Summers",Freeport,NY,11520,4,2016-03-11,2016-03-11,1,599.94,"Baldwin Bikes","Venita Daniel","Electra Townie Original 7D EQ - 2016",2016,"Comfort Bicycles",Electra
117,740,22,"Gwenn Melton",Centereach,NY,11720,4,2016-03-13,2016-03-11,2,539.78,"Baldwin Bikes","Marcelene Boyer","Electra Girl's Hawaii 1 (16-inch) - 2015/2016",2016,"Children Bicycles",Electra
117,740,26,"Gwenn Melton",Centereach,NY,11720,4,2016-03-13,2016-03-11,1,599.94,"Baldwin Bikes","Marcelene Boyer","Electra Townie Original 7D EQ - 2016",2016,"Comfort Bicycles",Electra
117,740,14,"Gwenn Melton",Centereach,NY,11720,4,2016-03-13,2016-03-11,1,269.79,"Baldwin Bikes","Marcelene Boyer","Electra Girl's Hawaii 1 (16-inch) - 2015/2016",2016,"Cruisers Bicycles",Electra
117,740,19,"Gwenn Melton",Centereach,NY,11720,4,2016-03-13,2016-03-11,1,448.95,"Baldwin Bikes","Marcelene Boyer","Pure Cycles William 3-Speed - 2016",2016,"Cruisers Bicycles","Pure Cycles"
119,925,25,"Bryce Monroe",Kingston,NY,12401,4,2016-03-14,2016-03-14,1,499.94,"Baldwin Bikes","Venita Daniel","Electra Townie Original 7D - 2015/2016",2016,"Comfort Bicycles",Electra
120,327,13,"Sharie Alvarez","New York",NY,10002,4,2016-03-15,2016-03-17,2,539.93,"Baldwin Bikes","Venita Daniel","Electra Cruiser 1 (24-Inch) - 2016",2016,"Cruisers Bicycles",Electra
120,327,6,"Sharie Alvarez","New York",NY,10002,4,2016-03-15,2016-03-17,2,939.93,"Baldwin Bikes","Venita Daniel","Surly Ice Cream Truck Frameset - 2016",2016,"Mountain Bikes",Surly
120,327,10,"Sharie Alvarez","New York",NY,10002,4,2016-03-15,2016-03-17,2,3097.95,"Baldwin Bikes","Venita Daniel","Surly Straggler - 2016",2016,"Cyclocross Bicycles",Surly
120,327,17,"Sharie Alvarez","New York",NY,10002,4,2016-03-15,2016-03-17,1,428.95,"Baldwin Bikes","Venita Daniel","Pure Cycles Vine 8-Speed - 2016",2016,"Cruisers Bicycles","Pure Cycles"
120,327,16,"Sharie Alvarez","New York",NY,10002,4,2016-03-15,2016-03-17,2,1199.78,"Baldwin Bikes","Venita Daniel","Electra Townie Original 7D EQ - 2016",2016,"Cruisers Bicycles",Electra
121,755,5,"Tomika Wilder","New Hyde Park",NY,11040,4,2016-03-15,2016-03-16,1,1320.79,"Baldwin Bikes","Marcelene Boyer","Heller Shagamaw Frame - 2016",2016,"Mountain Bikes",Heller
121,755,14,"Tomika Wilder","New Hyde Park",NY,11040,4,2016-03-15,2016-03-16,2,539.88,"Baldwin Bikes","Marcelene Boyer","Electra Girl's Hawaii 1 (16-inch) - 2015/2016",2016,"Cruisers Bicycles",Electra
121,755,4,"Tomika Wilder","New Hyde Park",NY,11040,4,2016-03-15,2016-03-16,2,5799.88,"Baldwin Bikes","Marcelene Boyer","Trek Fuel EX 8 29 - 2016",2016,"Mountain Bikes",Trek
121,755,24,"Tomika Wilder","New Hyde Park",NY,11040,4,2016-03-15,2016-03-16,2,1099.91,"Baldwin Bikes","Marcelene Boyer","Electra Townie Original 21D - 2016",2016,"Comfort Bicycles",Electra
122,786,16,"Wallace Lane","South Richmond Hill",NY,11419,4,2016-03-16,2016-03-15,1,599.89,"Baldwin Bikes","Marcelene Boyer","Electra Townie Original 7D EQ - 2016",2016,"Cruisers Bicycles",Electra
123,766,12,"Lecia Hancock",Schenectady,NY,12302,4,2016-03-18,2016-03-17,2,1099.88,"Baldwin Bikes","Marcelene Boyer","Electra Townie Original 21D - 2016",2016,"Cruisers Bicycles",Electra
125,685,17,"Laverne Craft","Forest Hills",NY,11375,4,2016-03-19,2016-03-17,1,428.90,"Baldwin Bikes","Marcelene Boyer","Pure Cycles Vine 8-Speed - 2016",2016,"Cruisers Bicycles","Pure Cycles"
126,1365,9,"Shenna Espinoza",Queensbury,NY,12804,4,2016-03-18,2016-03-18,2,5999.93,"Baldwin Bikes","Venita Daniel","Trek Conduit+ - 2016",2016,"Electric Bikes",Trek
128,86,24,"Lissa Vargas",Oswego,NY,13126,4,2016-03-20,2016-03-21,2,1099.88,"Baldwin Bikes","Marcelene Boyer","Electra Townie Original 21D - 2016",2016,"Comfort Bicycles",Electra
128,86,16,"Lissa Vargas",Oswego,NY,13126,4,2016-03-20,2016-03-21,2,1199.88,"Baldwin Bikes","Marcelene Boyer","Electra Townie Original 7D EQ - 2016",2016,"Cruisers Bicycles",Electra
128,86,4,"Lissa Vargas",Oswego,NY,13126,4,2016-03-20,2016-03-21,2,5799.78,"Baldwin Bikes","Marcelene Boyer","Trek Fuel EX 8 29 - 2016",2016,"Mountain Bikes",Trek
128,86,3,"Lissa Vargas",Oswego,NY,13126,4,2016-03-20,2016-03-21,2,1999.78,"Baldwin Bikes","Marcelene Boyer","Surly Wednesday Frameset - 2016",2016,"Mountain Bikes",Surly
129,84,18,"Armand Whitehead",Lindenhurst,NY,11757,4,2016-03-21,2016-03-21,1,448.90,"Baldwin Bikes","Venita Daniel","Pure Cycles Western 3-Speed - Women's - 2015/2016",2016,"Cruisers Bicycles","Pure Cycles"
129,84,9,"Armand Whitehead",Lindenhurst,NY,11757,4,2016-03-21,2016-03-21,1,2999.89,"Baldwin Bikes","Venita Daniel","Trek Conduit+ - 2016",2016,"Electric Bikes",Trek
130,1049,26,"Marcelino Mcbride","Clifton Park",NY,12065,4,2016-03-22,2016-03-20,1,599.94,"Baldwin Bikes","Marcelene Boyer","Electra Townie Original 7D EQ - 2016",2016,"Comfort Bicycles",Electra
130,1049,5,"Marcelino Mcbride","Clifton Park",NY,12065,4,2016-03-22,2016-03-20,2,2641.91,"Baldwin Bikes","Marcelene Boyer","Heller Shagamaw Frame - 2016",2016,"Mountain Bikes",Heller
133,409,13,"Jerome Bolton",Carmel,NY,10512,4,2016-03-22,2016-03-21,2,539.93,"Baldwin Bikes","Venita Daniel","Electra Cruiser 1 (24-Inch) - 2016",2016,"Cruisers Bicycles",Electra
133,409,22,"Jerome Bolton",Carmel,NY,10512,4,2016-03-22,2016-03-21,1,269.79,"Baldwin Bikes","Venita Daniel","Electra Girl's Hawaii 1 (16-inch) - 2015/2016",2016,"Children Bicycles",Electra
134,679,19,"Tuan Wolfe","West Babylon",NY,11704,4,2016-03-21,2016-03-21,2,897.90,"Baldwin Bikes","Venita Daniel","Pure Cycles William 3-Speed - 2016",2016,"Cruisers Bicycles","Pure Cycles"
134,679,18,"Tuan Wolfe","West Babylon",NY,11704,4,2016-03-21,2016-03-21,2,897.93,"Baldwin Bikes","Venita Daniel","Pure Cycles Western 3-Speed - Women's - 2015/2016",2016,"Cruisers Bicycles","Pure Cycles"
135,1354,5,"Alexandria Zamora",Schenectady,NY,12302,4,2016-03-23,2016-03-23,2,2641.93,"Baldwin Bikes","Venita Daniel","Heller Shagamaw Frame - 2016",2016,"Mountain Bikes",Heller
135,1354,18,"Alexandria Zamora",Schenectady,NY,12302,4,2016-03-23,2016-03-23,2,897.95,"Baldwin Bikes","Venita Daniel","Pure Cycles Western 3-Speed - Women's - 2015/2016",2016,"Cruisers Bicycles","Pure Cycles"
135,1354,25,"Alexandria Zamora",Schenectady,NY,12302,4,2016-03-23,2016-03-23,1,499.79,"Baldwin Bikes","Venita Daniel","Electra Townie Original 7D - 2015/2016",2016,"Comfort Bicycles",Electra
137,370,23,"Jina Cooper","Howard Beach",NY,11414,4,2016-03-26,2016-03-25,1,299.92,"Baldwin Bikes","Venita Daniel","Electra Girl's Hawaii 1 (20-inch) - 2015/2016",2016,"Children Bicycles",Electra
137,370,22,"Jina Cooper","Howard Beach",NY,11414,4,2016-03-26,2016-03-25,1,269.89,"Baldwin Bikes","Venita Daniel","Electra Girl's Hawaii 1 (16-inch) - 2015/2016",2016,"Children Bicycles",Electra
138,438,16,"Katharine Herrera",Queensbury,NY,12804,4,2016-03-24,2016-03-25,2,1199.88,"Baldwin Bikes","Venita Daniel","Electra Townie Original 7D EQ - 2016",2016,"Cruisers Bicycles",Electra
138,438,6,"Katharine Herrera",Queensbury,NY,12804,4,2016-03-24,2016-03-25,1,469.79,"Baldwin Bikes","Venita Daniel","Surly Ice Cream Truck Frameset - 2016",2016,"Mountain Bikes",Surly
139,710,19,"Ezra Silva","New Windsor",NY,12553,4,2016-03-24,2016-03-26,2,897.93,"Baldwin Bikes","Venita Daniel","Pure Cycles William 3-Speed - 2016",2016,"Cruisers Bicycles","Pure Cycles"
139,710,3,"Ezra Silva","New Windsor",NY,12553,4,2016-03-24,2016-03-26,1,999.92,"Baldwin Bikes","Venita Daniel","Surly Wednesday Frameset - 2016",2016,"Mountain Bikes",Surly
140,1264,15,"Devin Velazquez",Brentwood,NY,11717,4,2016-03-26,2016-03-26,1,529.79,"Baldwin Bikes","Venita Daniel","Electra Moto 1 - 2016",2016,"Cruisers Bicycles",Electra
140,1264,21,"Devin Velazquez",Brentwood,NY,11717,4,2016-03-26,2016-03-26,1,269.79,"Baldwin Bikes","Venita Daniel","Electra Cruiser 1 (24-Inch) - 2016",2016,"Children Bicycles",Electra
140,1264,12,"Devin Velazquez",Brentwood,NY,11717,4,2016-03-26,2016-03-26,2,1099.78,"Baldwin Bikes","Venita Daniel","Electra Townie Original 21D - 2016",2016,"Cruisers Bicycles",Electra
140,1264,3,"Devin Velazquez",Brentwood,NY,11717,4,2016-03-26,2016-03-26,1,999.94,"Baldwin Bikes","Venita Daniel","Surly Wednesday Frameset - 2016",2016,"Mountain Bikes",Surly
141,557,18,"Erlene Cook","Mount Vernon",NY,10550,4,2016-03-27,2016-03-26,1,448.80,"Baldwin Bikes","Venita Daniel","Pure Cycles Western 3-Speed - Women's - 2015/2016",2016,"Cruisers Bicycles","Pure Cycles"
143,693,6,"Merlin Foreman",Hempstead,NY,11550,4,2016-03-28,2016-03-28,1,469.79,"Baldwin Bikes","Venita Daniel","Surly Ice Cream Truck Frameset - 2016",2016,"Mountain Bikes",Surly
144,1124,8,"Hubert Reilly",Amityville,NY,11701,4,2016-03-29,2016-03-29,2,3599.93,"Baldwin Bikes","Venita Daniel","Trek Remedy 29 Carbon Frameset - 2016",2016,"Mountain Bikes",Trek
145,366,11,"Lavonne Anderson","Floral Park",NY,11001,4,2016-03-29,2016-03-30,1,1680.79,"Baldwin Bikes","Marcelene Boyer","Surly Straggler 650b - 2016",2016,"Cyclocross Bicycles",Surly
145,366,9,"Lavonne Anderson","Floral Park",NY,11001,4,2016-03-29,2016-03-30,2,5999.88,"Baldwin Bikes","Marcelene Boyer","Trek Conduit+ - 2016",2016,"Electric Bikes",Trek
147,55,26,"Diana Guerra",Merrick,NY,11566,4,2016-03-31,2016-03-31,2,1199.78,"Baldwin Bikes","Venita Daniel","Electra Townie Original 7D EQ - 2016",2016,"Comfort Bicycles",Electra
148,714,14,"Senaida Thompson",Bronx,NY,10451,4,2016-03-30,2016-03-30,1,269.94,"Baldwin Bikes","Marcelene Boyer","Electra Girl's Hawaii 1 (16-inch) - 2015/2016",2016,"Cruisers Bicycles",Electra
149,763,12,"Han Schneider",Elmhurst,NY,11373,4,2016-03-30,2016-03-29,2,1099.91,"Baldwin Bikes","Marcelene Boyer","Electra Townie Original 21D - 2016",2016,"Cruisers Bicycles",Electra
149,763,21,"Han Schneider",Elmhurst,NY,11373,4,2016-03-30,2016-03-29,2,539.91,"Baldwin Bikes","Marcelene Boyer","Electra Cruiser 1 (24-Inch) - 2016",2016,"Children Bicycles",Electra
152,76,6,"Parker Prince","Port Jefferson Station",NY,11776,4,2016-03-30,2016-03-30,2,939.78,"Baldwin Bikes","Marcelene Boyer","Surly Ice Cream Truck Frameset - 2016",2016,"Mountain Bikes",Surly
152,76,22,"Parker Prince","Port Jefferson Station",NY,11776,4,2016-03-30,2016-03-30,2,539.78,"Baldwin Bikes","Marcelene Boyer","Electra Girl's Hawaii 1 (16-inch) - 2015/2016",2016,"Children Bicycles",Electra
152,76,16,"Parker Prince","Port Jefferson Station",NY,11776,4,2016-03-30,2016-03-30,2,1199.91,"Baldwin Bikes","Marcelene Boyer","Electra Townie Original 7D EQ - 2016",2016,"Cruisers Bicycles",Electra
153,498,16,"Edda Young","North Tonawanda",NY,14120,4,2016-04-02,2016-04-01,1,599.92,"Baldwin Bikes","Marcelene Boyer","Electra Townie Original 7D EQ - 2016",2016,"Cruisers Bicycles",Electra
153,498,8,"Edda Young","North Tonawanda",NY,14120,4,2016-04-02,2016-04-01,1,1799.92,"Baldwin Bikes","Marcelene Boyer","Trek Remedy 29 Carbon Frameset - 2016",2016,"Mountain Bikes",Trek
153,498,15,"Edda Young","North Tonawanda",NY,14120,4,2016-04-02,2016-04-01,2,1059.93,"Baldwin Bikes","Marcelene Boyer","Electra Moto 1 - 2016",2016,"Cruisers Bicycles",Electra
155,371,8,"Loni Duncan",Rosedale,NY,11422,4,2016-04-03,2016-04-04,1,1799.89,"Baldwin Bikes","Marcelene Boyer","Trek Remedy 29 Carbon Frameset - 2016",2016,"Mountain Bikes",Trek
160,205,21,"Harris Pittman",Jamaica,NY,11432,4,2016-04-06,2016-04-06,1,269.92,"Baldwin Bikes","Venita Daniel","Electra Cruiser 1 (24-Inch) - 2016",2016,"Children Bicycles",Electra
160,205,15,"Harris Pittman",Jamaica,NY,11432,4,2016-04-06,2016-04-06,2,1059.91,"Baldwin Bikes","Venita Daniel","Electra Moto 1 - 2016",2016,"Cruisers Bicycles",Electra
160,205,18,"Harris Pittman",Jamaica,NY,11432,4,2016-04-06,2016-04-06,2,897.90,"Baldwin Bikes","Venita Daniel","Pure Cycles Western 3-Speed - Women's - 2015/2016",2016,"Cruisers Bicycles","Pure Cycles"
160,205,11,"Harris Pittman",Jamaica,NY,11432,4,2016-04-06,2016-04-06,1,1680.94,"Baldwin Bikes","Venita Daniel","Surly Straggler 650b - 2016",2016,"Cyclocross Bicycles",Surly
161,251,24,"Kasie Rodriquez","Ballston Spa",NY,12020,4,2016-04-07,2016-04-05,2,1099.91,"Baldwin Bikes","Venita Daniel","Electra Townie Original 21D - 2016",2016,"Comfort Bicycles",Electra
161,251,22,"Kasie Rodriquez","Ballston Spa",NY,12020,4,2016-04-07,2016-04-05,1,269.94,"Baldwin Bikes","Venita Daniel","Electra Girl's Hawaii 1 (16-inch) - 2015/2016",2016,"Children Bicycles",Electra
